"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci","is_core","first_commit","days_since_first"
"umijs/umi","71a33648986babad53f352e89b1b36531deacb45","sorrycc","2022-01-19 05:32:26","false","docs: doc directory structure",345,50,1,1,"2017-11-27 08:46:28","1512.87"
"umijs/umi","4804d292b9b32fd3a96692ca8247b52034389c4a","sorrycc","2021-12-15 08:04:32","false","fix(mfsu): support publicPath auto",310,49,1,1,"2017-11-27 08:46:28","1478.97"
"umijs/umi","14167d100db7492eb951566ccd07434032e0cd10","sorrycc","2019-10-08 13:37:38","false","feat: sync webpack compiling status to bubble in browser",101,22,0,1,"2017-11-27 08:46:28","676.45"
"umijs/umi","a265ac3ce597342c8f129024c10f49eb69282c5f","sorrycc","2018-01-29 02:54:57","false","fix: registerBabel when .webpackrc.js changed, Close #68",25,2,0,1,"2017-11-27 08:46:28","61.76"
"umijs/umi","fc8e7e790106b886ea76610a9348f55d3dac5943","xiaohuoni","2018-10-14 12:54:33","false","add intl (#1242)

* add intl
Close: #1151

* fix targets

* remove prod",20,10,0,1,"2017-11-27 08:46:28","317.17"
"umijs/umi","e559fe0d5e1f58cf6af2aac626bb85880c71d109","ycjcl868","2019-08-18 06:48:43","false","feat: umi-plugin-ui ui browserFiles gather",86,21,0,1,"2017-11-27 08:46:28","626.17"
"umijs/umi","13b781fcdd6af7bb438dd8c89a4008adecbef3a8","ycjcl868","2019-08-23 10:49:24","false","fix: umi ui static server when production",90,21,0,1,"2017-11-27 08:46:28","631.34"
"umijs/umi","0b6c02fc9d2a3e6570103594f05d44f13516c7ea","ycjcl868","2019-11-26 03:39:56","false","feat: ui footer add  open editor  (#3687)

* feat: umi ui footer open editor

* fix: open editor icon

* fix: frameName

* fix: skip xtest

* fix: load more, remove other launch editor",103,24,0,1,"2017-11-27 08:46:28","724.04"
"umijs/umi","ff0d51f4632cf45b3b110ffe22e06d8f9f7e63fa","ycjcl868","2019-09-12 05:51:03","false","feat(umi-ui): ui less theme vars (#3196)

* feat: ui theme vars

* test ci",87,21,0,1,"2017-11-27 08:46:28","650.13"
"umijs/umi","029edab3aeda8590f7758749a24a51dd74bc6326","ycjcl868","2019-06-26 03:14:04","false","fix: remove unnecessary webpack-dev-middleware (#2700)",112,19,0,1,"2017-11-27 08:46:28","574.02"
"umijs/umi","01eedb913ff02f8591f59f081677877acaa2f293","chenshuai2144","2019-09-28 16:33:11","false","add search update",101,22,0,1,"2017-11-27 08:46:28","666.57"
"umijs/umi","77bf994ced460202eec86cf6d8ba48806e8d5b1e","YdreamW","2022-04-29 08:55:39","false","fix: regenerateTmpFiles 拿到的 config 未更新 (#723)

* chore(core/service): 增加 generateFinalConfig 方法以供复用。将 paths 的获取提前到了 init stage。

* fix(command/dev): 修复 regenerateFiles 拿到的 config 未更新的 bug。

* fix(plugins/layout): layout 插件 onChange 改回 regenerateTmpFiles

* fix(demo/bigfish): 配置文件 layout name 改为 title",457,53,1,0,"2017-11-27 08:46:28","1613.01"
"umijs/umi","b93fbf25b026ddf51d4a6671a69e839704562d92","xiefengnian","2021-06-15 11:53:49","true","feat(mfsu): figure out default export (#6695)

* feat: figure out default export

* feat: upgrade figure export

* style: Remove unwanted comments

* test: add test case

* fix: comment error

* test(mfsu): add test case 2

* test: fix winpath

* test: fix test case

* test: fix test case 2

* test: fix test win path

* test: fix test case 3

* test: fix windows abs

* test: fix windows abs 1

* test: fix windows abs 2

* fix: remove useless code

Co-authored-by: xiefengnian <xiefengnian@126.com>",109,43,1,0,"2017-11-27 08:46:28","1293.88"
"umijs/umi","55f0ba9832b95ea65dd895eeb49955f5cb56af55","xiefengnian","2021-07-06 07:47:58","true","fix(mfsu): optimize monaco editor (#6842)

* fix: optimize monaco editor

* fix: tsc

* fix: remove error code

* fix: Add a judgment condition

* fix: remove excess code

* fix: static ref address

Co-authored-by: xiefengnian <xiefengnian@126.com>
Co-authored-by: chencheng (云谦) <sorrycc@gmail.com>",136,43,1,0,"2017-11-27 08:46:28","1314.71"
"umijs/umi","35a72c526c8c15ef7fb8e2968fa6bbd4f5e01771","ycjcl868","2019-08-28 07:52:08","false","fix: 修复列表页滚动",88,21,0,1,"2017-11-27 08:46:28","636.21"
"umijs/umi","dad98935f5fad418890da48afc2406c14c2e554e","ycjcl868","2019-08-02 06:52:52","false","Feat ui locale & ui routes (#2915)

* fix: TODO message key conflict

* feat: Umi UI 国际化

* feat: comment

* tweak: runtimeLocales message

* rm: lodash deps

* fix: types and lang switch

* fix: 约定式国际化 key

* feat: duplicate locale keys

* feat: umi-types ui

* feat: plugin ui types

* fix: types

* fix: api

* feat: 插件支持 types

* fix: types

* fix: duplicate erro

* feat: use antd 4.0

* chore: console

* fix: framework config

* feat: 路由

* feat: 项目列表

* fix: 修复 dashboard 路由",94,20,0,1,"2017-11-27 08:46:28","610.17"
"umijs/umi","e0012dc98003604ab07781e71d2ca60d7549fef2","ycjcl868","2019-08-20 03:32:09","false","fix: empty list, input autoComplete",85,21,0,1,"2017-11-27 08:46:28","628.03"
"umijs/umi","8ea027b19c8c0959c9bb6b6463bc69822a83cb12","ycjcl868","2019-08-27 07:59:35","false","feat: 淘宝源加速",85,21,0,1,"2017-11-27 08:46:28","635.22"
"umijs/umi","6654dea6b8cd911ab606b72d89270cb2f7c5e2b3","ycjcl868","2020-01-16 03:30:21","true","Revert ""chore(umi-plugin-react): upgrade the preact version to 10.x (#3855)"" (#3921)

This reverts commit 275cc743f1c20eb0e8704c0d45bc6dc0f44f4062.",113,26,1,1,"2017-11-27 08:46:28","779.28"
"umijs/umi","c7e1fb3a68be4008e6cc486a843d84fb8c395484","robinv8","2020-12-18 02:43:51","true","fix: ssr replace() method dollar $ signs (#5842)

ssr模式下， replace（）方法中出现美元符号会引起模板渲染异常",305,37,1,0,"2017-11-27 08:46:28","1116.5"
"umijs/umi","edb0e81d60f4ebb68192dbef56695e35a250388f","sorrycc","2019-09-12 08:01:13","false","chore: update bubble script",85,21,0,1,"2017-11-27 08:46:28","650.22"
"umijs/umi","c3db583f89d89f4bf1fda2aa8308e49fcad7374c","xiaohuoni","2022-03-11 06:10:36","false","fix: export types winpath (#462)",396,51,1,1,"2017-11-27 08:46:28","1564.89"
"umijs/umi","63197a08697670240ce7cf6898cbc332e4605cd1","arvinxx","2022-09-21 04:19:14","true","docs: 补充一种 mpa 的 example (#9368)

* docs: add mpa with custom-app-root

* Update examples/mpa-with-app-root-and-alias/package.json

* chore: fix ci

Co-authored-by: chencheng (云谦) <sorrycc@gmail.com>",37,58,1,0,"2017-11-27 08:46:28","1754.81"
"umijs/umi","70dc18513d2c7b21371be02453b6c6cf6eea8163","sorrycc","2021-06-25 14:39:05","false","fix: import-to-await-require alias",117,43,1,1,"2017-11-27 08:46:28","1303.99"
"umijs/umi","1d4f702f61ea044972acd20dd44bd4dee8290e9d","sorrycc","2018-01-19 05:53:45","false","Publish

 - af-webpack@0.15.0
 - babel-preset-umi@0.2.3
 - eslint-config-umi@0.1.2
 - umi-build-dev@0.8.0
 - umi-plugin-yunfengdie@0.1.3
 - umi-test@0.3.1
 - umi@1.0.0-beta.37",20,2,0,1,"2017-11-27 08:46:28","51.88"
"umijs/umi","0249c017e2106314eb83bd96877bc85df3e7e811","sorrycc","2019-08-20 10:33:48","false","Action: 打开配置文件",86,21,0,1,"2017-11-27 08:46:28","628.32"
"umijs/umi","5b94e1abb5ee34584d808dce0ffbedd279e11a4e","sorrycc","2022-03-17 04:39:33","false","fix(preset-umi): generator key conflicts",402,52,1,1,"2017-11-27 08:46:28","1570.83"
"umijs/umi","09a414990da6b16d1ed19e74126952d29adea354","sorrycc","2019-10-16 10:19:26","true","fix(umi-ui): don't show umi ui bubble in IE (#3455)",107,22,0,1,"2017-11-27 08:46:28","684.31"
"umijs/umi","e3f270b81e5033a36a64ee381de0e282bf4e88af","sorrycc","2019-04-19 14:22:30","false","Publish

 - af-webpack@1.7.4
 - umi-build-dev@1.8.1
 - umi-library@1.5.0
 - umi-test@1.5.4
 - umi@2.6.14",71,17,0,1,"2017-11-27 08:46:28","507.48"
"umijs/umi","0c1e571f822e2ca6ea01134f1cef9cf4e1727e05","sorrycc","2022-02-16 08:46:06","true","fix(deps): browserslists unexpected warning (#7852)",369,51,1,1,"2017-11-27 08:46:28","1540"
"umijs/umi","b564ee1389a3ba6ba22bf9bf459188fc73fc12c1","sorrycc","2022-12-16 09:15:04","false","release: 4.0.37",55,61,1,1,"2017-11-27 08:46:28","1845.27"
"umijs/umi","ad310b83e94d0a03acfdad4e248e3b1688cdaa07","sorrycc","2021-10-22 06:55:42","false","feat: pre bundle react-refresh",262,47,1,1,"2017-11-27 08:46:28","1420.67"
"umijs/umi","9c2ce1d86011e60a50a30efc8466d04b80732efc","sorrycc","2021-10-29 09:24:58","false","chore: update release script",272,47,1,1,"2017-11-27 08:46:28","1427.78"
"umijs/umi","6c8cd89bcbedb5498d216846b456bc66d1fdc196","sorrycc","2022-05-12 07:25:13","false","release: 4.0.0-rc.17",464,53,1,1,"2017-11-27 08:46:28","1625.94"
"umijs/umi","181c20615f6f5830c95e057ce21fe800c8c3b086","sorrycc","2018-01-31 02:21:03","false","docs: update README",25,2,0,1,"2017-11-27 08:46:28","63.73"
"umijs/umi","e0d6c5e4fbf4993e3f2b1e2041002700940ee33c","sorrycc","2018-05-30 23:43:05","true","Merge pull request #573 from umijs/fix/htmlSuffix-layout

fix(umi-build-dev): route problem with htmlSuffix + _layout.js",74,6,0,1,"2017-11-27 08:46:28","183.62"
"umijs/umi","50a224757ca08f4bb4ed01375073d19e80388617","sorrycc","2018-05-30 03:18:46","false","feat: compatible with bigfish's routes",72,6,0,1,"2017-11-27 08:46:28","182.77"
"umijs/umi","7944531434bdb09870c09c1094bebfec37874208","sorrycc","2022-04-13 07:34:46","false","chore(utils): remove checkNpmClient",434,52,1,1,"2017-11-27 08:46:28","1596.95"
"umijs/umi","86f251023cd79bbafcc31d09ecacafb7ff270055","sorrycc","2018-03-14 07:54:30","true","Merge pull request #210 from umijs/feat/support-disable-html-generate

feat(umi-build-dev): support disable HTML generatation via HTML=none",34,4,0,1,"2017-11-27 08:46:28","106.96"
"umijs/umi","11dd8d84dbcd9708d93e5130c8aff22f5ed72324","sorrycc","2019-11-18 03:51:27","false","chore: 云谦早报 -> 前端早报, 低调 (#3638)",94,24,0,1,"2017-11-27 08:46:28","716.05"
"umijs/umi","d17ceca68e52d151382e7463475546fe70ab65f1","sorrycc","2021-03-07 04:40:27","true","feat: reduce the chance of regenerating conventional routes (#6220)

* feat: reduce the change of regenerating conventional routes

* fix: build",77,39,1,1,"2017-11-27 08:46:28","1195.58"
"umijs/umi","669ca0bd7ceb39c8869049e031218fd705571f83","sorrycc","2019-08-29 08:55:40","false","feat: 支持配置的查询和保存转化",88,21,0,1,"2017-11-27 08:46:28","637.26"
"umijs/umi","6c86661c528d480170f166fffbab955aa543512a","sorrycc","2018-02-07 10:58:36","false","fix: config items registered failed in plugin",30,2,0,1,"2017-11-27 08:46:28","70.09"
"umijs/umi","83f458c578d9ef83c6dec45b37d94f14a987b178","sorrycc","2022-02-24 08:20:28","false","chore: update pnpm-lock.yaml",376,51,1,1,"2017-11-27 08:46:28","1547.98"
"umijs/umi","18420a2cccedc62b20b88c6fd9a4e95906a7ef5b","sorrycc","2021-12-03 10:18:17","false","feat(plugin/dva): implement dva",303,48,1,1,"2017-11-27 08:46:28","1467.06"
"umijs/umi","5e0bca942ce3f98cb522d13dd7728afed4781fa0","jiangxunyue","2020-01-06 02:41:02","false","doc: ”访问/api/users“ 描述错误， 改为”访问/api/currentUser“ (#3437)

”访问/api/users“ 描述错误， 改为”访问/api/currentUser“",106,25,1,0,"2017-11-27 08:46:28","769.25"
"umijs/umi","f5d09e2a531400d64d437ca7e0e8c278b5cb0dd0","ahwgs","2021-06-04 00:32:41","true","chore: add example for config-favicon (#6681)

* chore: add example for config-favicon

* docs: change doc",111,42,1,0,"2017-11-27 08:46:28","1282.41"
"umijs/umi","54df154c2470b76f9a6ccc8ed6fe9d9b3c6e2034","sorrycc","2019-09-23 07:35:31","false","fix: umd file not found in dev mode",94,22,0,1,"2017-11-27 08:46:28","661.2"
"umijs/umi","8760b3f2cc9f5a605d5f634367a4c289dfe8f283","sorrycc","2019-03-07 06:27:36","false","chore(umi-library): update rollup to 1.4.x",28,15,0,1,"2017-11-27 08:46:28","465.15"
"umijs/umi","4a60bc58ebd65eda3baaef7ff3ad5391839e374d","sorrycc","2023-06-29 09:08:52","true","Revert ""feat(layout): use css instead of less (#11343)"" (#11344)

This reverts commit 85c05ecd215725452ce40d05427619f8fd1a0462.",28,67,1,1,"2017-11-27 08:46:28","2038.27"
"umijs/umi","778f3f0487b991875136e534049568cacd8ade5c","sorrycc","2022-04-25 08:55:10","false","release: 4.0.0-canary.20220425.1",451,53,1,1,"2017-11-27 08:46:28","1609.01"
"umijs/umi","09fd37fb3156f3c71a53051ba9ed7b978e2611b4","sorrycc","2018-03-05 09:19:08","false","feat(umi-build-dev): support global.(j|t)sx? for polyfills",30,3,0,1,"2017-11-27 08:46:28","98.02"
"umijs/umi","bc464ee46fe2137b74dd5ae9c8af8d220227f137","sorrycc","2019-09-19 04:25:12","true","fix: ci broken in windows (#3229)",89,22,0,1,"2017-11-27 08:46:28","657.07"
"umijs/umi","8decc1ddb7b200b439ccd283291ddb9a7e1d63d0","sorrycc","2020-04-02 14:32:48","false","Revert ""fix: 修复cwd祖先目录下的文件不触发编译的bug (#4327)""

This reverts commit d0de2130413449d07dc6078b44bd1c3bd4f6d7a3.",174,28,1,1,"2017-11-27 08:46:28","855.74"
"umijs/umi","5ed81e82a069acd118c0335b219a30415e6a5a05","sorrycc","2018-03-24 01:09:35","false","Publish

 - umi-build-dev@0.13.1
 - umi@1.1.1",35,4,0,1,"2017-11-27 08:46:28","116.68"
"umijs/umi","01d816d49dfa8ab7849c5a24ebc28bd59fe9eb16","sorrycc","2021-11-04 03:39:35","false","chore: update",283,47,1,1,"2017-11-27 08:46:28","1432.54"
"umijs/umi","8c0c25febcfdd4d725f803ee47aa4a4cb2888899","sorrycc","2021-10-30 07:37:44","false","chore: update README.md",273,47,1,1,"2017-11-27 08:46:28","1428.7"
"umijs/umi","34807aff9312bd63e448010cf918dd01b6ff77dd","sorrycc","2018-03-06 07:26:31","false","fix: exact property incorrent when using _routes.json, Close #160",34,3,0,1,"2017-11-27 08:46:28","98.94"
"umijs/umi","f8aa619f37f6bdf75344101e52a671affb7f7563","sorrycc","2022-04-20 08:38:04","false","feat(bundler-webpack): add mfsu to cache invalidator",447,53,1,1,"2017-11-27 08:46:28","1603.99"
"umijs/umi","1885fd08810126d2f6f6b59f2dea9cf26723ddee","sorrycc","2019-07-30 03:58:36","false","Merge commit '60f8617ee12957817eda1d79e43ca73a5d014e04' into feat/umi-ui-refact

# Conflicts:
#	packages/umi/package.json",84,20,0,1,"2017-11-27 08:46:28","608.05"
"umijs/umi","9411e99f8c11782fe69b7e359445e256f719c21c","sorrycc","2018-09-06 07:04:58","false","doc: update",29,9,0,1,"2017-11-27 08:46:28","278.93"
"umijs/umi","83afa1b34384de93b77155e75b851e456da955e1","sorrycc","2018-05-30 04:24:35","true","Merge pull request #566 from umijs/feat/redirect-params

feat: support redirect params",73,6,0,1,"2017-11-27 08:46:28","182.82"
"umijs/umi","9efa5ad83bdebf9a450b0c5e4dbf801620aa14bf","sorrycc","2018-12-28 10:41:36","true","feat: add notify pkg (#1729)",58,13,0,1,"2017-11-27 08:46:28","396.33"
"umijs/umi","44ba01af4a50e0769925b91dd930d50f4e52d3d0","sorrycc","2022-10-11 08:06:20","false","release: 4.0.0-canary.20221011.1",44,58,1,1,"2017-11-27 08:46:28","1774.97"
"umijs/umi","14dd7dda2a65126baa95c1709dd40a846ad66b53","sorrycc","2018-09-05 06:16:05","false","doc: update",26,9,0,1,"2017-11-27 08:46:28","277.9"
"umijs/umi","f7782c7b01f4b73da01d148f2cf3097d9f3c5766","huxinfeng","2023-01-11 15:54:46","true","style(create-umi): 🎨 所有模版author与值之间增加空格 (#10257)",35,61,1,0,"2017-11-27 08:46:28","1870.55"
"umijs/umi","6469a1acba01526c5aa389ef24984a75fc4d9100","xiaohuoni","2021-12-18 08:04:04","false","fix: less render alias (#215)

* fix: less render alias

* chore: add test

* fix: esbuild entry no find cwd",312,49,1,1,"2017-11-27 08:46:28","1481.97"
"umijs/umi","b22ec9baed1a64e353b948aa3a89c321cfdc362c","sorrycc","2022-06-29 03:35:59","true","chore: remove importsNotUsedAsValues in tsconfig (#8295)",503,55,1,1,"2017-11-27 08:46:28","1672.78"
"umijs/umi","698af9965169317c6bbdaa6df930bbc15aca8c58","sorrycc","2021-10-29 09:20:24","false","chore: update release script",272,47,1,1,"2017-11-27 08:46:28","1427.77"
"umijs/umi","7c27f0d2124ace4c828d442c820c3244d3ab92e7","sorrycc","2021-10-12 07:16:03","false","feat: bootstrap build and dev",249,46,1,1,"2017-11-27 08:46:28","1410.69"
"umijs/umi","4407226ac11d60b0255f3d851e5d5f52b04ad3e4","sorrycc","2022-11-08 07:03:06","false","release: 4.0.0-canary.20221108.2",42,59,1,1,"2017-11-27 08:46:28","1801.93"
"umijs/umi","0c3fc54af7e50ffd54d6f9c2310eaf360a88c195","sorrycc","2018-01-10 08:58:05","true","fix typo",22,1,0,1,"2017-11-27 08:46:28","43.01"
"umijs/umi","26f38c729344c8d1940e942fbd188f797c9ceb8c","stormslowly","2022-05-06 06:53:37","false","Feat: 部分命令执行的时候 不执行 config 校验，不阻断命令的执行。 (#709)

* refactor: 🎨  export Paths type

* refactor: 🎨 extract ConfigResovler to controll whether validate config

* refactor: 🎨  some command run with loose mode without config validate

* refactor: 🔥 remove duplicate config reolve logical

* refactor: 🎨 export resolveConfig method for upate config in cli

* feat: ✨ add runtime config for command

* feat: ✨ resolve mode depends on commands runtime config

* feat: ✨ generate config version verify-commit run in config resolve loose mode

* refactor: 🔥 remove code

* refactor: 🎨 configResolveMode move to opts

* refactor: 🎨 增加 pluginAPI 校验ConfigResolveMode

* docs: 📝  文档更新

* refactor: 🔥 remove blank lines

Co-authored-by: pshu <pishu.spf@antfin.com>",458,53,1,1,"2017-11-27 08:46:28","1619.92"
"umijs/umi","2fbfb4beb26d861f51785d8cb64a9489834657bb","fz6m","2022-07-29 10:19:38","true","chore(jsMinifier): ie is not supported esbuild tips (#8754)

* chore(jsMinifier): ie is not supported esbuild

* test: get esbuild targets test case

* chore: update tips

Co-authored-by: chencheng (云谦) <sorrycc@gmail.com>

Co-authored-by: chencheng (云谦) <sorrycc@gmail.com>",23,56,1,1,"2017-11-27 08:46:28","1703.06"
"umijs/umi","42acd799dce95307e47ca8b8b4995a04d9938ab7","afc163","2020-07-21 12:33:30","true","Update upgrade-antd-pro-to-umi-3.md",331,32,1,0,"2017-11-27 08:46:28","964.66"
"umijs/umi","d87f497e15e3fda9c4fdac443de0f62363378813","xiaohuoni","2019-05-09 03:33:56","true","add umi-plugin-locale e2e test (#2331)

* add e2e test
* locale set antd:false, still need to depend",89,17,0,1,"2017-11-27 08:46:28","527.03"
"umijs/umi","dde029996bc1bd87169b71af458a394c19f8b2db","JackLLLLL","2020-11-25 13:51:02","true","Update plugin-dva.zh-CN.md (#5736)

fix: typo",323,36,1,0,"2017-11-27 08:46:28","1088.71"
"umijs/umi","96d6c0089987abb6c1a126a02273045a7cedf9b2","ycjcl868","2020-02-04 11:05:49","true","Revert ""refactor: ui into independent repo"" (#3957)

* Revert ""refactor: ui into independent repo (#3946)""

This reverts commit 638fce3e0345144ffd0ea88d815aaa7a6a37c335.

* upd: yarn.lock

* upd: yarn.lock

* fix: peerDeps

* fix: umi

* fix: yarn.lock",100,26,1,1,"2017-11-27 08:46:28","797.6"
"umijs/umi","47e50ab382ea6250d9e36b2539fefe75d9ce5164","ycjcl868","2019-08-21 03:54:27","false","feat: Result component",87,21,0,1,"2017-11-27 08:46:28","629.05"
"umijs/umi","ada35cf9089b357f59d2b12df42e845fcb4561ec","ycjcl868","2019-09-16 06:44:28","false","fix: style bubble",83,21,0,1,"2017-11-27 08:46:28","654.17"
"umijs/umi","22b8a1b5fce69723cd5029436214ee9ffdcd402f","Baoyx007","2020-12-24 02:32:27","true","fix(ssr): Mode should be 'stream' or 'string' (#5875)

when set mode, then it become true in server.ts",321,37,1,0,"2017-11-27 08:46:28","1122.49"
"umijs/umi","8072d3418082bf23f7d94eac19c17556891952b6","goo-yyh","2023-04-01 06:36:40","true","feat(ui): routes第一版开发 & 目录修改 (#10882)

* feat(ui): routes第一版开发 & 目录修改

* feat(ui): 删除console

* feat(ui): 修改codeBlock

---------

Co-authored-by: yuyuehui.yyh <yuyuehui.yyh@digital-engine.com>",37,64,1,0,"2017-11-27 08:46:28","1950.16"
"umijs/umi","a829f0c0165f086540a26d24959eb98e00831f67","sorrycc","2019-08-30 06:23:14","false","fix: 任务的环境变量开启和关闭",93,21,0,1,"2017-11-27 08:46:28","638.15"
"umijs/umi","ad50800a767fe64f186556c7358d014f419d247d","sorrycc","2021-10-30 14:28:13","false","fix: base64 assets import problem",274,47,1,1,"2017-11-27 08:46:28","1428.99"
"umijs/umi","ccdbfceaef9f5f1be85b0648b3a5e37ae2c66061","sorrycc","2022-03-10 06:40:25","false","fix(preset-umi): assets path problem",392,51,1,1,"2017-11-27 08:46:28","1563.91"
"umijs/umi","f322bb5782d1426ede804793d40d8657fee455ff","sorrycc","2018-05-22 23:52:40","true","Merge pull request #526 from umijs/fix/lost-dep-100-cpu

fix: import from lost dep will cause 100% cpu",74,6,0,1,"2017-11-27 08:46:28","175.63"
"umijs/umi","ac4452e0b67b09c3b0314117595acc777e0f4fb2","sorrycc","2022-11-09 08:58:30","true","chore(plugins/antd): add dev antd deps for local debug (#9730)",42,59,1,1,"2017-11-27 08:46:28","1803.01"
"umijs/umi","582e879ad1abf104e82dc3f8df8a61411034bee8","sorrycc","2018-06-28 08:37:34","true","Merge pull request #673 from umijs/yu-default-config

feat: add modifyDefaultConfig api for plugin",53,7,0,1,"2017-11-27 08:46:28","210.99"
"umijs/umi","f3dbd774ce2df048e3b34e8e5722da41642cca90","sorrycc","2021-12-13 03:47:54","false","feat(core): plugin should return nothing",312,49,1,1,"2017-11-27 08:46:28","1476.79"
"umijs/umi","21f5148fcf19538c4b4e11020ab2e43e640cb9d1","sorrycc","2019-03-27 04:01:32","false","chore: add testcase for APP_ROOT",51,16,0,1,"2017-11-27 08:46:28","485.05"
"umijs/umi","e828409f55b6d9b2b3876efb937426c70f2f6357","sorrycc","2019-08-19 09:42:59","false","chore: code style",84,21,0,1,"2017-11-27 08:46:28","627.29"
"umijs/umi","9e900cce618939d9944d681aedfe64fc059c7d2e","sorrycc","2022-02-16 02:07:13","false","feat: support windows",368,51,1,1,"2017-11-27 08:46:28","1539.72"
"umijs/umi","4228a5203cc14852442399d787fd18675689be28","sorrycc","2018-02-06 10:16:19","false","feat: implement http mock",28,2,0,1,"2017-11-27 08:46:28","69.06"
"umijs/umi","eb84fbd8f07de85e3bca64787d14fb7671f34c0d","sorrycc","2023-01-16 02:46:31","false","chore: update release script, disable changelog generate",35,62,1,1,"2017-11-27 08:46:28","1875"
"umijs/umi","b51bc35833d98f9c53b0c99e65bbada8d721fecf","sorrycc","2021-12-13 12:06:14","false","feat(renderer-react): useRouteContext",313,49,1,1,"2017-11-27 08:46:28","1477.14"
"umijs/umi","a9dd52a5ec8bda6b1fbc481c8e1533b9a8b762c9","PopperLi","2023-10-18 10:29:46","true","fix: 剔除srcTranspiler无用none枚举 (#11731)",11,71,1,0,"2017-11-27 08:46:28","2147.32"
"umijs/umi","7e54aca253020f44faf94faaa0e33269ac306618","Wxh16144","2023-07-18 12:52:38","true","docs: correct code example for plugin (#11383)",27,68,1,0,"2017-11-27 08:46:28","2057.42"
"umijs/umi","78b0c7d202de2ae1d746e112a2f0267902fead46","Map1en","2021-04-07 15:25:29","true","fix(webpack5): fix the failure of abandoning babel-loader cache (#6388)

* fix(webpack5): Fix the failure of abandoning babel-loader cache

* Update packages/preset-built-in/src/plugins/features/webpack5.ts

Co-authored-by: chencheng (云谦) <sorrycc@gmail.com>",72,40,1,0,"2017-11-27 08:46:28","1226.03"
"umijs/umi","0109ee2be1862cbbf1447447fd461db6007044eb","xierenyuan","2022-09-01 10:04:37","true","chore(bundler-webpack): webpack compiled add version (#9201)",31,57,1,1,"2017-11-27 08:46:28","1735.05"
"umijs/umi","7ecaeedba1199923a0b1e3214d067d4ee38f2dba","yuaanlin","2022-01-26 12:09:09","false","feat(plugin-docs): Search result can select with Up and Down key (#317)",354,50,1,0,"2017-11-27 08:46:28","1520.14"
"umijs/umi","28508b29489893e57eaa171e76e255bc7a3c5305","chenshuai2144","2019-10-06 05:23:28","false","fix block add test in window",100,22,0,1,"2017-11-27 08:46:28","674.11"
"umijs/umi","fe9b6727741241614bd1d8b5c43859b308bb942e","ycjcl868","2020-01-03 06:30:46","true","fix: umi ui flag error in child function (#3860)

* fix: umi ui flag error in child function

* fix: windows ci

* fix: windows ci

* chore: speed up e2e ci

* fix: ci

* fix: use npm_build

* fix: ci script

* fix: publish script

* fix: cnpm ci

* fix: ui flag test

* upd: yarn.lock

* Publish

 - af-webpack@1.14.6-beta.1
 - babel-preset-umi@1.8.2-beta.1
 - umi-build-dev@1.16.12-beta.1
 - umi-core@1.9.6-beta.1
 - umi-plugin-auto-externals@1.5.6-beta.1
 - umi-plugin-react@1.14.12-beta.1
 - umi-plugin-routes@1.8.6-beta.1
 - umi-plugin-ui@1.4.12-beta.1
 - umi-serve@1.9.7-beta.1
 - umi-test@1.9.2-beta.1
 - umi-types@0.5.11-beta.1
 - umi-ui-tasks@1.3.9-beta.1
 - umi-ui@1.3.12-beta.1
 - umi@2.12.9-beta.1

* fix: React.createlement ui flag bug

* Publish

 - umi-build-dev@1.16.12-beta.2
 - umi-ui@1.3.12-beta.2
 - umi@2.12.9-beta.2

* :memo: add comment

* fix: umi-types comment",107,25,1,1,"2017-11-27 08:46:28","766.41"
"umijs/umi","a93a4747efa4413ddcb86a9fa75f79a537845b85","ycjcl868","2019-10-09 18:02:45","false","fix: 修复 InputNumber border-color hover",102,22,0,1,"2017-11-27 08:46:28","677.64"
"umijs/umi","9745b62f5027198ea91a37d3a52d7b57f901bbaa","ycjcl868","2019-08-28 16:13:26","false","feat: 创建项目安装依赖日志",87,21,0,1,"2017-11-27 08:46:28","636.56"
"umijs/umi","b947822c7efd1ca77d8d049084622f633f9e4ee4","ycjcl868","2019-09-01 07:44:16","true","fix: UmiUI empty paddingTop & umi ci test (#3110)

* fix: empty paddingTop

* test: speed up ci

* fix: speed up node

* fix: ci test

* fix: travis ci

* fix: use ci to exit coverage

* fix: ci

* fix: yml

* upd: yarn.lock

* fix: ci

* add: cross-port-killer kill pid

* fix: azure ci

* fix: azure ci

* fix: azure ci

* fix: ci

* fix: travis use matrix

* test: exit code

* fix: kill

* fix: azure ci

* fix: add log

* fix: use yarn",98,21,0,1,"2017-11-27 08:46:28","639.21"
"umijs/umi","0ac5b11de7af3c2272503b6ef72315144f231ffb","leftstick","2018-11-19 07:20:33","false","docs: enhance readability for newbies (#1472)",28,12,0,0,"2017-11-27 08:46:28","351.94"
"umijs/umi","311bb6d180e30c5d59f67991fec3359b1ee54552","ycjcl868","2020-11-06 09:25:20","true","fix: history with query types (#5628)",286,35,1,1,"2017-11-27 08:46:28","1069.53"
"umijs/umi","7a3bfb6932322c5ec7f51f5de4017ecee0e73cd8","xiaohuoni","2019-01-11 02:46:37","false",":memo: Document devServer configuration (#1809)",56,13,0,1,"2017-11-27 08:46:28","409"
