"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci"
"relative-ci/bundle-stats","5ceb6a037ad54446e45b4433977ea95740454b01","vio","2023-07-27 19:46:36","true","Merge pull request #3638 from relative-ci/update-relative-ci-agent-action

chore: Bump relative-ci/agent-action and relative-ci/agent-upload-artifact-action",12,65,1
"relative-ci/bundle-stats","601b0a17d324d8f59643d64599b0f9bed961d2c1","vio","2023-07-25 21:44:34","false","v4.5.1",12,65,1
"relative-ci/bundle-stats","eae2b218fc3fe5c55e9d08ef71a40b9517383d76","vio","2023-07-27 19:36:55","false","chore: Bump relative-ci/agent-action and relative-ci/agent-upload-artifact-action",12,65,1
"relative-ci/bundle-stats","782fd00cc574bd10fb3cea6315a3c564ffc18abe","vio","2023-07-26 17:03:40","false","fix(ui): BundleModules - filter by chunkId after merge

- correctly count total rows
- prevent missing entry item when filtered by chunk id",12,65,1
"relative-ci/bundle-stats","3b8d6340c5e51e5c834a58e15178c2c220e8fac1","vio","2023-07-26 20:33:33","true","Merge pull request #3637 from relative-ci/fix-missing-entry-info

Fix BundleModules filters",12,65,1
"relative-ci/bundle-stats","2fd659c62a6617953f04ad81d929c273cf833bb4","vio","2023-06-10 13:39:37","false","build: Webpack-plugin - tmp allow to fail",12,64,1
"relative-ci/bundle-stats","3498b8c28a9a7d96f2cf2254bda5fed1c7f11ecb","vio","2023-07-24 16:53:10","true","Merge pull request #3622 from relative-ci/update-dev-node-env

Update development node env",12,65,1
"relative-ci/bundle-stats","332a3d8ca807d5e27226ba7707e76cba04d6c259","vio","2023-07-23 07:49:08","false","fix: Revert react-test-render to v17",12,65,1
"relative-ci/bundle-stats","fad3b0267d9d2d5682ca5f9af235cd734ce6bef7","vio","2023-07-22 10:39:52","false","v4.5.0",12,65,1
"relative-ci/bundle-stats","babc82cace1a3d1d44d0eed96b2589abaa11bd52","vio","2023-07-23 08:12:22","false","build: Extract lint and test tasks",12,65,1
"relative-ci/bundle-stats","20b72469da0346ae76171ba8f74248fb204422e1","vio","2023-06-10 12:36:20","false","build: Use npm workspaces",12,64,1
"relative-ci/bundle-stats","7d9e6b5076e7b79d56b6019ae2f0eb5d8f0b815a","vio","2023-07-23 15:07:41","false","build: Eslint - ignore dev dependencies for test dir",12,65,1
"relative-ci/bundle-stats","605892e18920053b22e124ef0f5ac2f816dd1a76","vio","2023-07-23 13:35:44","false","build: Setup verdaccio",12,65,1
"relative-ci/bundle-stats","709a34fc4fd88af5687d976134f02c2500c49b1d","vio","2023-07-24 16:07:41","false","build: Test packages - extract webpack tests and run webpack 4 only on node 14/16",12,65,1
"relative-ci/bundle-stats","0e6221a705983b605cafb63f3a605d747709f4fa","vio","2023-07-24 17:19:13","true","Merge pull request #3581 from relative-ci/dependabot/npm_and_yarn/master/lerna-7.1.4

build(deps-dev): bump lerna from 6.6.2 to 7.1.4",12,65,1
"relative-ci/bundle-stats","5ff48991a6059dd64fe4cf4973cfa41b3e8ba7c0","vio","2023-07-23 22:41:03","false","build: Verdaccio - allow all for other packages",12,65,1
"relative-ci/bundle-stats","ff7c922f92daca8cd8045778683affdb4eeccbda","vio","2023-07-24 16:11:24","false","build: RelativeCI - run on build workflow",12,65,1
"relative-ci/bundle-stats","aaa65ce90af93cfed45d9466636720c1504d1ae2","vio","2023-07-22 09:56:44","true","Revert ""build(deps-dev): bump preact from 10.10.6 to 10.16.0""",12,65,1
"relative-ci/bundle-stats","dc859367b6f3faa2b3fc27ba4e436d277959199b","vio","2023-07-24 21:21:08","false","fix: Update ci badge",12,65,1
"relative-ci/bundle-stats","8d13afce84b6d6ec0eb057f1a4c08988657b6fa5","vio","2023-07-24 17:08:54","false","chore: Add missing license files",12,65,1
"relative-ci/bundle-stats","e86caea00149be947718e40483bf9440afa3cb37","vio","2023-07-24 17:16:26","false","build: Add support for npm publish provenance",12,65,1
"relative-ci/bundle-stats","dbc3d2ea0f4b5662235849bb09cb9a1e536b5150","vio","2023-07-22 10:16:10","true","Merge pull request #3620 from relative-ci/revert-3619-dependabot/npm_and_yarn/master/preact-10.16.0

Revert ""build(deps-dev): bump preact from 10.10.6 to 10.16.0""",12,65,1
"relative-ci/bundle-stats","691abdca5562a2ed3e7179fa3d7b2625ada0a92a","vio","2023-07-24 16:59:42","false","chore: Update READMEs",12,65,1
"relative-ci/bundle-stats","c78a564be4f0d55324875a950a8f39d96919675b","vio","2023-07-22 09:34:53","true","Merge pull request #3613 from relative-ci/dependabot/npm_and_yarn/master/playwright/test-1.36.1

build(deps-dev): bump @playwright/test from 1.35.0 to 1.36.1",12,65,1
"relative-ci/bundle-stats","8921e24eb6343c1f2369605e80911b8de3d5b7e6","vio","2023-07-22 09:44:05","true","Merge pull request #3615 from relative-ci/dependabot/npm_and_yarn/master/typescript-eslint/eslint-plugin-5.62.0

build(deps-dev): bump @typescript-eslint/eslint-plugin from 5.59.9 to 5.62.0",12,65,1
"relative-ci/bundle-stats","2529558504352e66b769fa728f1f7853c94d0f0a","vio","2023-07-22 09:34:44","true","Merge pull request #3612 from relative-ci/dependabot/npm_and_yarn/master/babel-jest-29.6.1

build(deps-dev): bump babel-jest from 29.5.0 to 29.6.1",12,65,1
"relative-ci/bundle-stats","f535375e4a15e58c27b056cee9ef70c3cab658f9","vio","2023-07-22 09:43:54","true","Merge pull request #3604 from relative-ci/dependabot/npm_and_yarn/master/jest-and-types/jest-29.6.1

build(deps-dev): bump jest and @types/jest",12,65,1
"relative-ci/bundle-stats","02890078d232133d18ece1c17992ff71da0cf47a","vio","2023-07-22 09:51:36","true","Merge pull request #3619 from relative-ci/dependabot/npm_and_yarn/master/preact-10.16.0

build(deps-dev): bump preact from 10.10.6 to 10.16.0",12,65,1
"relative-ci/bundle-stats","3c0ba20a12ea1ffe00143d6297846afa60ab4bbd","vio","2023-07-22 09:12:33","true","Merge pull request #3605 from relative-ci/dependabot/npm_and_yarn/master/webpack-5.88.2

build(deps-dev): bump webpack from 5.86.0 to 5.88.2",12,65,1
"relative-ci/bundle-stats","880b0e2bf7cfef03e2da92ff4522222e1fc7946b","vio","2018-10-28 20:03:21","false","1.1.0",8,8,0
"relative-ci/bundle-stats","d6fecefe03739d72c0c13ef0a37842579190eb67","renovate-bot","2020-03-29 20:00:10","true","Update jest monorepo to v25.2.4",27,26,0
"relative-ci/bundle-stats","d50c8c67c988641827b583ce305f075adc1d9205","renovate-bot","2020-03-11 20:41:12","true","Update dependency preact to v10.3.4",27,25,0
"relative-ci/bundle-stats","340627841cfc7d519f0703b524d72bead9ae213a","renovate-bot","2019-07-18 11:19:05","false","chore(deps): update dependency file-loader to v4.1.0",7,17,0
"relative-ci/bundle-stats","9174e7f6efc5fc37771ba95f23cefe8a6fff3644","renovate-bot","2019-05-24 16:04:52","true","chore(deps): update dependency eslint-plugin-jest to v22.6.4",4,15,0
"relative-ci/bundle-stats","7b7aeb71a224472f4097ecf4bc6ce5048b92936d","renovate-bot","2020-04-09 21:43:19","true","Update dependency husky to v4.2.5",28,26,0
"relative-ci/bundle-stats","1ef736c9076c8cc75edf808c9b52cbcde4c95528","renovate-bot","2020-07-31 23:38:50","true","chore(deps): update dependency eslint to v7.6.0",24,30,0
"relative-ci/bundle-stats","79ff67867a7735028aa24ad07ee33cd813cf05c4","renovate-bot","2020-05-12 20:40:33","true","chore(deps): update dependency eslint-plugin-jest to v23.11.0",23,27,0
"relative-ci/bundle-stats","9bd3858d3184656d241cdc5114436fdfeb8c724a","renovate-bot","2020-03-20 22:04:11","true","chore(deps): update babel monorepo",27,25,0
"relative-ci/bundle-stats","96917f58e0e72e918c88bdaf4fae63d8354d8673","renovate-bot","2020-05-26 21:49:25","true","chore(deps): update babel monorepo to v7.10.0",23,27,0
"relative-ci/bundle-stats","65ce8b2a0f5ccf8d639f1abe79a74aa98b0658e9","renovate-bot","2019-09-05 23:26:41","false","chore(deps): update dependency postcss to v7.0.18",9,19,0
"relative-ci/bundle-stats","442b513334c9277d7027019b83edf2f6b7df09d5","vio","2022-10-12 21:39:54","false","feat(ui): Color scheme - increase contrast",13,56,1
"relative-ci/bundle-stats","efff74fab0fd95c4f2ac8de22cb63910a3767b5e","vio","2020-02-23 09:25:38","true","Merge pull request #628 from relative-ci/renovate/eslint-plugin-jest-23.x

Update dependency eslint-plugin-jest to v23.8.0",29,24,0
"relative-ci/bundle-stats","76eb40533c58d652727695d1c3341e6bf66029e2","vio","2021-05-18 16:31:10","false",":package: release v3.0.0 [ci skip]",21,39,0
"relative-ci/bundle-stats","f271d88237cd41b98d6cbdf4da9bb6e8b6129c83","vio","2020-12-29 21:39:05","false","fix(html-templates): Normalize layout spacing",26,34,0
"relative-ci/bundle-stats","9342a4a601f7618aa11fa0a572b5cb7e9d4f1c16","vio","2021-03-04 20:14:21","false","fix(ui): No css-modules in the global styles",25,37,0
"relative-ci/bundle-stats","4f062598ba8983b5209c041d755c4ca5d2874364","vio","2019-09-06 15:47:12","false","fix(ui): BundleAssets - correct prop type",9,19,0
"relative-ci/bundle-stats","947a9987baacd031e8a42c7fbc98c5a20b878f44","vio","2019-05-13 19:46:53","true","Merge pull request #3 from relative-ci/greenkeeper/yargs-13.2.4

Update yargs to the latest version 🚀",3,15,0
"relative-ci/bundle-stats","d0989ca838fc8029c0b48bf188939a6bae9e52ec","vio","2020-02-16 22:19:54","false","feature(utils): Report - output createdAt, version",27,24,0
"relative-ci/bundle-stats","697f6d0fd30af37e3e16f8b0eb6676fbc6850986","vio","2021-03-04 21:03:42","true","Merge pull request #1288 from relative-ci/update-lerna-publish

chore: Update publish/bump - create release",25,37,0
"relative-ci/bundle-stats","cb140fdb9e5d840d019a65ac79d3dc705c845cc5","vio","2020-02-29 17:11:19","true","Merge pull request #629 from relative-ci/renovate/storybook-monorepo

chore(deps): update storybook monorepo to v5.3.14",27,25,0
"relative-ci/bundle-stats","2fcebaae9e39678b890171b69865d26fb812b648","vio","2022-06-03 19:12:34","false","build: Run build + lint + test during the same job",17,52,1
"relative-ci/bundle-stats","7d64b057a0000622b271dbdb0c6fc2e08d0e0cf5","vio","2019-07-22 20:38:07","false","build(bundle-stats): Add update-notifier",8,17,0
"relative-ci/bundle-stats","0ade68549a458282f2b5996f38988b2a40f7f67c","vio","2021-10-10 10:31:46","false","build(ui): Jest - map utils/lib-esm to utils/lib",24,44,0
"relative-ci/bundle-stats","4c1d82512986e9440c515e416ebebc36ae2d673f","vio","2019-12-04 22:15:19","false","fix(ui): Summary - pass first row count as a prop",15,22,0
"relative-ci/bundle-stats","493001d85e572542bcc1e273383d2444e646cb0c","vio","2019-05-12 23:33:56","false","doc: Update README",3,15,0
"relative-ci/bundle-stats","eae9ae1d6c272776d0402f6b12c8b700ecf8a734","vio","2021-02-27 11:54:10","false","feat(ui): MetricsTable - add support for title",30,37,0
"relative-ci/bundle-stats","aee828d13037c7885949d47d2f90811f34c3c3e2","vio","2021-12-07 22:02:44","false","enhance(ui): Tooltip - add border-radius",20,46,0
"relative-ci/bundle-stats","717f1375ea3cf2a2a2e836483d0abdfaa1e689ef","renovate-bot","2020-03-26 20:46:17","true","chore(deps): update jest monorepo to v25.2.3",27,25,0
"relative-ci/bundle-stats","f42c673233aa9067911d657374e33a9db53e9faa","vio","2019-05-13 23:28:23","false","Merge branch 'master' of github.com:relative-ci/webpack-bundle-stats",3,15,0
"relative-ci/bundle-stats","c666738828fe6ea4dea2bceb01e48414722c60fd","vio","2021-03-01 10:04:52","true","Merge pull request #1278 from relative-ci/add-totals-chart-links

fix(ui): BundleTotalsChartBars - link to assets component",27,37,0
"relative-ci/bundle-stats","650f08d99365524c3321ff065d455a6498377a53","vio","2023-03-13 20:33:31","false","refactor(ui): MetricRunInfo -> RunInfo",12,61,1
"relative-ci/bundle-stats","683dd86b23be4351789ac3808b78e270e8367bdb","vio","2022-11-20 12:31:50","false","fix(utils): Lodash - explicit import for isDate",16,57,1
"relative-ci/bundle-stats","9d59250d8cf142feab2c2f0eda99a74d743902c5","vio","2022-10-25 19:48:45","true","Merge pull request #2772 from relative-ci/enhance-ui

enhance ui",13,56,1
"relative-ci/bundle-stats","bbbfca6bbeebe43d265ce677d92452216ab73187","vio","2022-10-12 21:48:17","false","enhance(ui): Tabs - item inside padding, hover color",13,56,1
"relative-ci/bundle-stats","592011e68c65bd5ed56adbc223300e94052c566e","vio","2022-10-27 20:14:06","false","fix(ui): Use custom line-height for headers",13,56,1
"relative-ci/bundle-stats","efea70997ac542366e4f38b9801e3bef11f42f5d","vio","2022-07-30 08:54:19","true","Merge pull request #2554 from relative-ci/ui-enhancements

ui enhancements",12,54,1
"relative-ci/bundle-stats","6129f97b9277d81fb45839ab14425a240afc002d","vio","2022-07-25 18:43:10","false","v4.0.3",12,53,1
"relative-ci/bundle-stats","b7c8a15a9b9ef3d653bab3731fc6ae131e87807d","vio","2022-07-29 22:27:02","false","enhance(ui): SortDropdown - updates:
- move icon on the left
- fix item sort",12,54,1
"relative-ci/bundle-stats","568f7d35d05f08ad05f70e39d8e1f17eb0dd5fa3","vio","2022-07-16 20:56:50","false","doc: Update screenshot",14,53,1
"relative-ci/bundle-stats","f2aceec803420d7eb1f0d73f783efd33aafe7540","vio","2022-06-03 19:03:40","true","Merge pull request #2358 from relative-ci/dependabot/npm_and_yarn/trim-newlines-3.0.1

build(deps): bump trim-newlines from 1.0.0 to 3.0.1",17,52,1
"relative-ci/bundle-stats","44c5b1e1c1fd2545f98760a651662aadf9608319","vio","2022-07-06 18:06:58","false","refactor(utils): Use plugin-webpack-filter types",16,53,1
"relative-ci/bundle-stats","6a8572c88ef641e883d299ee640a5789e0e9dd43","vio","2022-07-08 19:47:19","false","refactor(utils): Extract webpack types into types.ts",16,53,1
"relative-ci/bundle-stats","6e6561a49d81c675f993fdc892332528ba296140","vio","2022-04-02 23:03:51","false","v3.3.5",18,50,1
"relative-ci/bundle-stats","26b120bb461e2d286c631118dfe397e52ebc8bff","vio","2022-04-26 22:07:11","false","v3.3.7",18,50,1
"relative-ci/bundle-stats","a0386b02e429b21457b9664f157ca0aff928befc","vio","2022-06-03 18:05:59","true","Update dependencies (#2351)

* chore: Update engine to node v14

* build(deps-dev): bump autoprefixer from 10.4.6 to 10.4.7

Bumps [autoprefixer](https://github.com/postcss/autoprefixer) from 10.4.6 to 10.4.7.
- [Release notes](https://github.com/postcss/autoprefixer/releases)
- [Changelog](https://github.com/postcss/autoprefixer/blob/main/CHANGELOG.md)
- [Commits](https://github.com/postcss/autoprefixer/compare/10.4.6...10.4.7)

---
updated-dependencies:
- dependency-name: autoprefixer
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump autoprefixer from 10.4.6 to 10.4.7

Bumps [autoprefixer](https://github.com/postcss/autoprefixer) from 10.4.6 to 10.4.7.
- [Release notes](https://github.com/postcss/autoprefixer/releases)
- [Changelog](https://github.com/postcss/autoprefixer/blob/main/CHANGELOG.md)
- [Commits](https://github.com/postcss/autoprefixer/compare/10.4.6...10.4.7)

---
updated-dependencies:
- dependency-name: autoprefixer
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump autoprefixer from 10.4.6 to 10.4.7

Bumps [autoprefixer](https://github.com/postcss/autoprefixer) from 10.4.6 to 10.4.7.
- [Release notes](https://github.com/postcss/autoprefixer/releases)
- [Changelog](https://github.com/postcss/autoprefixer/blob/main/CHANGELOG.md)
- [Commits](https://github.com/postcss/autoprefixer/compare/10.4.6...10.4.7)

---
updated-dependencies:
- dependency-name: autoprefixer
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump autoprefixer from 10.4.6 to 10.4.7

Bumps [autoprefixer](https://github.com/postcss/autoprefixer) from 10.4.6 to 10.4.7.
- [Release notes](https://github.com/postcss/autoprefixer/releases)
- [Changelog](https://github.com/postcss/autoprefixer/blob/main/CHANGELOG.md)
- [Commits](https://github.com/postcss/autoprefixer/compare/10.4.6...10.4.7)

---
updated-dependencies:
- dependency-name: autoprefixer
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump autoprefixer from 10.4.6 to 10.4.7

Bumps [autoprefixer](https://github.com/postcss/autoprefixer) from 10.4.6 to 10.4.7.
- [Release notes](https://github.com/postcss/autoprefixer/releases)
- [Changelog](https://github.com/postcss/autoprefixer/blob/main/CHANGELOG.md)
- [Commits](https://github.com/postcss/autoprefixer/compare/10.4.6...10.4.7)

---
updated-dependencies:
- dependency-name: autoprefixer
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump @types/jest from 27.5.2 to 28.1.0

Bumps [@types/jest](https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/jest) from 27.5.2 to 28.1.0.
- [Release notes](https://github.com/DefinitelyTyped/DefinitelyTyped/releases)
- [Commits](https://github.com/DefinitelyTyped/DefinitelyTyped/commits/HEAD/types/jest)

---
updated-dependencies:
- dependency-name: ""@types/jest""
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump webpack from 5.72.1 to 5.73.0

Bumps [webpack](https://github.com/webpack/webpack) from 5.72.1 to 5.73.0.
- [Release notes](https://github.com/webpack/webpack/releases)
- [Commits](https://github.com/webpack/webpack/compare/v5.72.1...v5.73.0)

---
updated-dependencies:
- dependency-name: webpack
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

* build: Use @babel/eslint-parser

* build(deps-dev): bump jest-cli

---
updated-dependencies:
- dependency-name: autoprefixer
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* chore: Update ts-jest@28.0.3

* build(deps-dev): bump ts-jest from 28.0.3 to 28.0.4

Bumps [ts-jest](https://github.com/kulshekhar/ts-jest) from 28.0.3 to 28.0.4.
- [Release notes](https://github.com/kulshekhar/ts-jest/releases)
- [Changelog](https://github.com/kulshekhar/ts-jest/blob/main/CHANGELOG.md)
- [Commits](https://github.com/kulshekhar/ts-jest/compare/v28.0.3...v28.0.4)

---
updated-dependencies:
- dependency-name: ts-jest
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump superstruct to 0.15.0

Bumps [autoprefixer](https://github.com/postcss/autoprefixer) from 10.4.6 to 10.4.7.
- [Release notes](https://github.com/postcss/autoprefixer/releases)
- [Changelog](https://github.com/postcss/autoprefixer/blob/main/CHANGELOG.md)
- [Commits](https://github.com/postcss/autoprefixer/compare/10.4.6...10.4.7)

---
updated-dependencies:
- dependency-name: autoprefixer
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* refactor(plugin-webpack-validate): Use latest superstruct

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",17,52,1
"relative-ci/bundle-stats","440387172af262d0079b8de06b0ad05c3ec3fe2c","vio","2022-03-26 12:26:52","true","Merge pull request #2162 from relative-ci/dependabot/npm_and_yarn/packages/utils/minimist-1.2.6

build(deps): bump minimist from 1.2.5 to 1.2.6 in /packages/utils",18,49,1
"relative-ci/bundle-stats","2be63b01d1dd7683211572541174e0284b15db10","vio","2022-03-26 12:27:17","true","Merge pull request #2165 from relative-ci/dependabot/npm_and_yarn/packages/html-templates/minimist-1.2.6

build(deps): bump minimist from 1.2.5 to 1.2.6 in /packages/html-templates",18,49,1
"relative-ci/bundle-stats","9fe711ec3f0318e880bdc3d32666175936d582fe","vio","2022-03-17 21:06:46","false","build: Set npm cache when not on update-dependency or dependabot",17,49,1
"relative-ci/bundle-stats","b63b25fbbd74cc1ec17153d9d330cd3a6a42c98c","vio","2022-03-19 10:27:04","false",":package: release v3.3.2",17,49,1
"relative-ci/bundle-stats","7daa383f0417837f92adf1a94d31c1f699176c39","vio","2022-03-26 12:27:01","true","Merge pull request #2163 from relative-ci/dependabot/npm_and_yarn/packages/plugin-webpack-validate/minimist-1.2.6

build(deps): bump minimist from 1.2.5 to 1.2.6 in /packages/plugin-webpack-validate",18,49,1
"relative-ci/bundle-stats","04d8eea828d1b93a220f794c4b13809b118a2168","vio","2022-03-19 11:51:03","false","doc: Update screenshot",17,49,1
"relative-ci/bundle-stats","4682ea174087eab5b802a06711c9a1488879d778","vio","2022-03-26 12:27:08","true","Merge pull request #2164 from relative-ci/dependabot/npm_and_yarn/packages/plugin-webpack-filter/minimist-1.2.6

build(deps): bump minimist from 1.2.5 to 1.2.6 in /packages/plugin-webpack-filter",18,49,1
"relative-ci/bundle-stats","20b18afbc1d7917012e5f576b42d5dcc0f401ee3","vio","2022-03-26 10:40:11","false","fix: Allow major dependencies",18,49,1
"relative-ci/bundle-stats","deb44e2ce6e24626147917c578ade82cf8ad36b6","vio","2022-03-15 23:06:24","false","v3.3.0",17,49,1
"relative-ci/bundle-stats","dbd6e18ad6c04bfe2a609170e4fa693e41241ce9","vio","2022-03-17 20:56:42","false","build: Setup node with caching",17,49,1
