"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci","is_core","first_commit","days_since_first"
"microsoft/azuredatastudio","eea8c61b6efcdf37c070a8e435bbf26210b65fa7","alanrenmsft","2021-06-10 20:32:05","true","add config for open after save behavior (#15675)",992,43,1,1,"2017-11-02 01:00:14","1314.56"
"microsoft/azuredatastudio","c34869c2438b7294a78fe04a452f178eb5863c26","alanrenmsft","2019-12-04 18:59:30","true","improve the install sql on windows scenario (#8559)",1071,25,0,1,"2017-11-02 01:00:14","763.25"
"microsoft/azuredatastudio","cb2a02d82c1890da0989b82259db9dc381d04c1b","alanrenmsft","2020-05-01 23:58:30","true","add option to hide the widget title (#10222)

* extend widget container

* remove title

* Revert ""extend widget container""

* showTitle option

* rename to showHeader

* comments and refactoring",910,30,1,1,"2017-11-02 01:00:14","910.46"
"microsoft/azuredatastudio","fbdb434f3a1d798030cb55f2488f8488e5479680","alanrenmsft","2021-10-15 18:03:26","true","designer pane separator (#17366)

* designer pane separator

* comments",545,47,1,1,"2017-11-02 01:00:14","1439.46"
"microsoft/azuredatastudio","4ab5d84b9431b4a9cc23687fb2d9ecfc839f41c1","alanrenmsft","2018-08-24 00:08:54","true","hide the backup restore commands from command palette (#2317)",421,10,0,1,"2017-11-02 01:00:14","291.96"
"microsoft/azuredatastudio","fa4ad6cdb9c2dbfef8c58ef7805614ab23934c29","llali","2020-01-08 20:18:17","true","Adding a n activation event for opening the dashboard (#8733)",1008,26,1,1,"2017-11-02 01:00:14","797.3"
"microsoft/azuredatastudio","a93a173183e850b9279ae67775e04eecf001139f","YurongHe","2018-12-11 01:36:58","true","The CSS class is overwritten by the previous change. Add it back (#3583)",695,13,0,0,"2017-11-02 01:00:14","404.28"
"microsoft/azuredatastudio","1f32de29c11f398d5b1dc68213c780d94a40df42","MattIrv","2018-07-13 16:03:22","true","Style SQL input box correctly when enabled/disabled (#1920)",463,8,0,0,"2017-11-02 01:00:14","251.63"
"microsoft/azuredatastudio","be2f9a609965e98b6315245ca04f46e2e5425823","MattIrv","2018-09-06 21:16:47","true","Add ""preview features"" config switch (#2334)

* Initial working commit for preview features config

* Clean up code

* Update tests

* Remove unused imports

* Update message and options

* Update don't show again message",446,10,0,0,"2017-11-02 01:00:14","304.84"
"microsoft/azuredatastudio","f528ffea9b70a7a4d753bd50e5b9472c1e99c000","chlafreniere","2021-02-19 19:05:02","true","Hide Open in Editor for notebook search (#14356)

* Hide Open in Editor for notebook search

* Add type to new parameter",1048,40,1,1,"2017-11-02 01:00:14","1203.5"
"microsoft/azuredatastudio","b5c249c25ded0532555287201e7ddc0a67ba8518","Charles-Gagnon","2019-10-02 16:04:09","true","Update settings/descriptions to use ADS product name (#7425)

* Update settings to use ADS product name

* Fix JSON comment break",1071,23,0,1,"2017-11-02 01:00:14","695.88"
"microsoft/azuredatastudio","7cbc268c524857a20f17ba2d0cba6a13449dc89c","Charles-Gagnon","2019-09-30 15:20:27","true","Add Clear All Query History command/action (#7408)

* Add clear all query history action/command

* Fix display issue when clearing

* Change localize ID and fix registration",1066,23,0,1,"2017-11-02 01:00:14","693.85"
"microsoft/azuredatastudio","3ac096b3b10615b44659f548305e37f0a2254532","Charles-Gagnon","2019-09-13 00:17:58","false","Fix ModelView tests (#7193)",1043,22,0,1,"2017-11-02 01:00:14","676.22"
"microsoft/azuredatastudio","a0e55ea3fd0adc544690c78973e42915633d0aa1","kburtram","2018-07-13 19:12:08","true","Update config.json",464,8,0,1,"2017-11-02 01:00:14","251.76"
"microsoft/azuredatastudio","572f91ee52b25691af74a4530df614313f960a32","csigs","2021-12-06 18:42:52","true","LEGO: check in for main to temporary branch. (#17818)

Co-authored-by: Alex Ma <alma1@microsoft.com>",543,49,1,1,"2017-11-02 01:00:14","1495.74"
"microsoft/azuredatastudio","421299eacb44d3e5f7d2b988cf5d6566757e1285","csigs","2023-10-30 18:17:00","true","Juno: check in to lego/hb_04604851-bac4-4681-9f74-73de611d6e48_20231030153957708. (#24815)

Co-authored-by: Alex Ma <alma1@microsoft.com>",33,72,1,1,"2017-11-02 01:00:14","2184.97"
"microsoft/azuredatastudio","a82519ca0f04ca4d37c18c6bf3e663112d1f9878","SakshiS-harma","2023-05-23 22:55:17","true","Fix a failing test in publishDatabaseDialog (#23190)",233,67,1,1,"2017-11-02 01:00:14","2028.16"
"microsoft/azuredatastudio","7b58568d260934b9e0c23a6b679d54383b6ad2fc","corivera","2022-04-22 23:00:13","true","Convert .NET Interactive notebook's kernel spec to a VS Code compatible kernel when saving. (#19176)",579,54,1,1,"2017-11-02 01:00:14","1631.92"
"microsoft/azuredatastudio","68e7a293ad80ead2da2b1a6d7a7b7cab2650bfb6","halerankin","2020-08-01 00:57:46","true","Notebook cell toolbar additions - move cell, convert cell (#11457)

* Notebook cell toolbar additions - move up and move down added. Stubbed out related actions. Cleaned up component code.

* Added new more actions menu item: Convert cell.

* add move cell support in model

* Schema Compare cleanup (#11418)

* cleanup async and await stuff

* remove awaits

* remove more awaits

* fix (#11437)

* Add some unit tests for PyPiClient. (#11442)

* handle invalid character in kubectl version output (#11460)

* Add tests for azdata extension (#11423)

* Add tests for azdata extension

* Fail on stderr

* Skip test for not implemented logic

* Move executeCommand stub

* Add missing packages

* let semver to parse the version (#11463)

* let semver to parse the version

* check

* Stop hardcoding python3 (#11464)

* Add ConnectControllerDialog tests (#11443)

* Automatically fix up arc controller URL

* wip

* Force tests to pass

* Refactor

* comment

* adds role of button to all links that are buttons (#11465)

* Merge from vscode 0a7364f00514c46c9caceece15e1f82f82e3712f

* bump smoke extensions

* bump node version in builds

* bump smoke extensions

* Add query-history and sql-assessment to recommended extensions (#11477)

* First draft of outputProcessor tests (#11368)

* First draft of outputProcessor tests

* add return type for a function

* pr feedback

* comments and Spellings, getRandom ==> getRandomElement

* pr feedback

* pr feedback

* Adds support for installing azdata on Linux (#11469)

* Large cleanup of AzureCore - Introduction of getAccountSecurityToken and deprecation of getSecurityToken (#11446)

* do a large cleanup of azurecore

* Fix tests

* Rework Device Code

* Fix tests

* Fix AE scenario

* Fix firewall rule - clenaup logging

* Shorthand syntax

* Fix firewall tests

* Start on tests for azureAuth

* Add more tests

* Address comments

* Add a few more important tests

* Don't throw error on old code

* Fill in todo

* Adding button plugin to table component  (#10918)

* Added delete plugin to table component

* Arc - Remove Azure params from Postgres deployment (#11478)

Co-authored-by: Brian Bergeron <brberger@microsoft.com>

* tests for KernelsDropdown class (#11476)

* add return type for a function

* tests for KernelsDropdown class

* remove inadvertent change

* remove inadvertent change

* formatting changes

* pr feedback

* pr feedback

* implement review feedback (#11470)

* fix sql proj sqlcmd table showing after loading profile when it shouldn't (#11479)

* Feature/outer paths for project (#11445)

* allow relative paths in project file outside of project folder

* Adding some tests

* Adding error string to loc strings

* Fixed test

* fix error message

* PR comments and some more fixes

* change userName to match what the azure account display name is (#11484)

* change userName to match what the azure account display name is

* Handle undefined value

* Merge from vscode 8c426f9f3b6b18935cc6c2ec8aa6d45ccd88021e

* recomment out integration tests

* Fix/open book error (#11379)

* add isNotebook param and showPreview option

* showPreview changes

* update OpenNotebookFolder to open a specific path

* added test for showPreviewFile

* test name typo

* remove isNotebook from openBook

* Add test coverage for dacpac wizard import flow (#11483)

* Adding importConfig onPageEnter() test

* Removing redundancy from dacpac wizard pages

* promisifying file selection so it can be awaited in the test

* removing debug prints

* PR feedback

* Remove all accounts regardless of failure in one account (#11431)

* distro (#11487)

* distro

* distro

* distro

* distro

* Adding icons to Database Projects' tree view (#11488)

* Add images

* Splitting to light and dark mode icons

* Hooks up icons to treeItems

* updating package.json with new icon and vbump

* move icon loader before tree view created

* Update Arc extension version and fix Controller connectivity status names (#11498)

* Update connectivity mode names

(cherry picked from commit f0aabcfa86d178cdf74470f9fdeded19718bcea2)

* Bump package version

(cherry picked from commit e08370539006c638d6e25c2f4f23fa2754a3377d)

* deploy to single existing device (#11494)

* deploy to single existing device

* comments

* Add versioning for accounts (#11497)

* Add versioning for accounts

* deletion value

* Changes to getAccountSecurityToken (#11502)

* Hook up convert cell

* Fix tests

* Add convert cell tests

Co-authored-by: chlafreniere <hichise@gmail.com>
Co-authored-by: Kim Santiago <31145923+kisantia@users.noreply.github.com>
Co-authored-by: Maddy <12754347+MaddyDev@users.noreply.github.com>
Co-authored-by: Cory Rivera <corivera@microsoft.com>
Co-authored-by: Alan Ren <alanren@microsoft.com>
Co-authored-by: Charles Gagnon <chgagnon@microsoft.com>
Co-authored-by: Chris LaFreniere <40371649+chlafreniere@users.noreply.github.com>
Co-authored-by: v-bbrady <60623315+v-bbrady@users.noreply.github.com>
Co-authored-by: ADS Merger <andresse@microsoft.com>
Co-authored-by: Arvind Ranasaria <ranasaria@outlook.com>
Co-authored-by: Amir Omidi <amomidi@microsoft.com>
Co-authored-by: Leila Lali <llali@microsoft.com>
Co-authored-by: Brian Bergeron <brian.e.bergeron@gmail.com>
Co-authored-by: Brian Bergeron <brberger@microsoft.com>
Co-authored-by: Udeesha Gautam <46980425+udeeshagautam@users.noreply.github.com>
Co-authored-by: Benjin Dubishar <benjin.dubishar@gmail.com>",961,33,1,0,"2017-11-02 01:00:14","999.5"
"microsoft/azuredatastudio","aeda95bb7035bebb43fdcf616cd52f6b0f9d794c","alanrenmsft","2021-06-18 18:40:19","true","fix race condition in declarative table (#15801)",1040,43,1,1,"2017-11-02 01:00:14","1322.49"
"microsoft/azuredatastudio","9f2ad8a04b246694520616bc0d6a963a436b609a","alanrenmsft","2021-10-02 01:17:04","true","add unsupported version warning (#17219)

* add unsupported version warning

* comments",553,47,1,1,"2017-11-02 01:00:14","1425.76"
"microsoft/azuredatastudio","04ec347eebf43e44b07f29e1922464604bcbe972","alanrenmsft","2020-04-16 22:59:26","true","fix clipping issue (#10020)

* fix clipping issue

* remove hardcoded height",909,29,1,1,"2017-11-02 01:00:14","895.42"
"microsoft/azuredatastudio","7495259e13d0e637ddca1102c751a91e50b6bb7c","ranasaria","2020-08-31 19:50:10","true","Manual azdata installation/upgrade using Readme (#12023)

* code complete

* string fixes

* show logger

* pr feedback",983,34,1,1,"2017-11-02 01:00:14","1030.28"
"microsoft/azuredatastudio","32c3a13f7b3e1cbc97481d8230bec8ed608cbc53","ranasaria","2020-07-13 10:06:19","true","Phase 3 of notebookEditor tests (#11188)

* Phase 3 of notebookEditor tests

* update visibility for visibility tests

* saving in progress version to switch tasks

* remove inadvertent change

* corner cases tests to drive to 100%

* remove commented code

* pr feedback",970,32,1,1,"2017-11-02 01:00:14","981.88"
"microsoft/azuredatastudio","30f55be67d171535c4de1d8edd0ee4fb6a379af5","alanrenmsft","2021-02-18 08:10:41","true","fix the header filter plugin issue (#14333)",1034,39,1,1,"2017-11-02 01:00:14","1202.05"
"microsoft/azuredatastudio","34f6811eea6c3315fec8d43d1dce476766445a04","MattIrv","2018-10-09 18:12:12","true","Bring back Connection Config tests (#2795)",551,11,0,0,"2017-11-02 01:00:14","337.72"
"microsoft/azuredatastudio","94745a69f534e458d07a97f813fbfed9630cabd0","Benjin","2023-05-04 18:45:00","true","Bumping Tools Service dependency (#22963)",291,66,1,1,"2017-11-02 01:00:14","2008.99"
"microsoft/azuredatastudio","267a830775d274e92fc0565233c5344e94964a4d","Benjin","2023-04-03 17:09:06","true","Disabling revert button when no changes to SQLCMD vars at publish time (#22552)

* disabling revert SQLCMD var value button when no changes to values; changing string

* Updating docstring

* Updating behavior to account for SQLCMD vars defined in publish profiles",286,65,1,1,"2017-11-02 01:00:14","1977.92"
"microsoft/azuredatastudio","facdb2b0ae73f0dd525e126adaf081381673b914","junierch","2022-10-27 19:37:20","true","Junierch/db list migration (#20751)

* remove Last Backup colum on assessment db list.

* column cleanup

* using sqlutils

* typo fixed

* Typo fixed

* use providerid from connection",521,60,1,0,"2017-11-02 01:00:14","1816.78"
"microsoft/azuredatastudio","2efea6300089474ec86b0ca1352e9c03462a6c3e","MattIrv","2018-05-24 21:30:02","true","Bump version to 0.30.3",374,7,0,0,"2017-11-02 01:00:14","202.85"
"microsoft/azuredatastudio","914ac2b09d1e69fa353bad344205dfd4eade41a0","rajeshka","2021-10-21 18:04:31","true","remove trailing line after the cursor (#17431)

* remove trailing line after the cursor

* Addressed PR",550,47,1,0,"2017-11-02 01:00:14","1445.46"
"microsoft/azuredatastudio","6ca777ad3123855167e464cf5219d82a8f9f21c0","rajeshka","2021-02-19 23:49:15","true","Increased the chartjs version to latest 2.9.4 (#14227)

* Increased the chartjs version to latest 2.9.4

* Update remote package.json

* updated remote-web-package.json

* Updates yard lock for remote-web-package.json",1046,40,1,0,"2017-11-02 01:00:14","1203.7"
"microsoft/azuredatastudio","82749989e676fb551c973aab5965fddbfe667d5c","chlafreniere","2020-09-19 17:09:30","true","Arc good ARC bad (#12499)",1009,34,1,1,"2017-11-02 01:00:14","1048.17"
"microsoft/azuredatastudio","6da66cf36729265f2b66d1cdaae516b3751fef91","YurongHe","2019-03-29 22:04:11","true","change to fs to write file (#4736)

* change to fs to write file

* Added more env variables check as well

* Resolve PR comments

* Merge master

* Add file name exist check and delete it after test is done",881,17,0,0,"2017-11-02 01:00:14","513.13"
"microsoft/azuredatastudio","fdbfbb92382d7d21ea3da0dfcb28b0afc522be27","YurongHe","2019-04-02 04:18:49","true","Change attach to show user name. Use connectionProfile.title to displ… (#4794)

* Change attach to show user name. Use connectionProfile.title to display the same info as OE server node

* Fixed some potential profile leak

* Removed unused import

* Resolve PR comments",892,17,0,0,"2017-11-02 01:00:14","515.39"
"microsoft/azuredatastudio","b25b5919945001570dfcd7cda5a3cf183784e792","alanrenmsft","2022-09-13 03:34:02","true","dashboard refresh fix (#20596)",519,58,1,1,"2017-11-02 01:00:14","1772.11"
"microsoft/azuredatastudio","4411a1f3197e58eebf67c689be603c96c820d87c","erpett","2022-07-27 18:48:52","true","updating changelog for 1.38 (#20182)",584,57,1,0,"2017-11-02 01:00:14","1726.74"
"microsoft/azuredatastudio","6baf2ee982dccaca6d94b976853d209d747f7324","alanrenmsft","2021-07-12 17:23:44","true","make dropdown arrow larger to meet accessibility requirement (#127839) (#16073)

* make dropdown arrow bold

* Update style.css",1053,44,1,1,"2017-11-02 01:00:14","1346.43"
"microsoft/azuredatastudio","f41da46ccbd2c569a0dec2644a9765905fae4bfb","alanrenmsft","2022-05-31 19:56:48","true","remove the tracing (#19573)",580,55,1,1,"2017-11-02 01:00:14","1670.79"
"microsoft/azuredatastudio","8bfb1a9d3926a97231f96ec5492aaff196e1cb89","alanrenmsft","2019-02-26 20:48:35","true","add restore default values button for ports and container settings (#4195)

* add restore default values button for ports and container settings

* change some resource strings",831,16,0,1,"2017-11-02 01:00:14","480.08"
"microsoft/azuredatastudio","56a697c887b446b623ce39a9a9a41f731e0c0dc9","lewis-sanchez","2021-11-11 19:04:00","true","Resolves same-origin-policy violation when ADS web is running in a container (#17555)

* Stops appending port to authority for web mode

* Clarifies comment

* Adds missing sql carbon edit tag",541,48,1,1,"2017-11-02 01:00:14","1470.75"
"microsoft/azuredatastudio","f9fe88898d8d82c0b861ce0c2a400d2675f93613","kevcunnane","2019-02-06 23:49:20","true","Fix #3928 'Clear output' in ... for markdown cells (#3935)

- Add filtering support for actions, and use for the Clear Output action",795,15,0,1,"2017-11-02 01:00:14","460.2"
"microsoft/azuredatastudio","e7fb44b3a2245710d01ff14c4c2b0aa3344ba568","nasc17","2021-01-08 03:42:48","true","Connect to SQL from Postgres Parameters Page (#13744)

* Addition: properties page with link to dashboard

* Include new page

* Initial Parameter page start

* Include new changes from merged PRs

* Including new constants

* Git errors

* Add parameter commands and help

* Reset command

* Added chart

* git fix

* Fixed string issues

* connectSqlDialog is an abstract class. Separated out Miaa and Postgress connection

* Initial start to adding connect to sql for postgres instance

* Simplified classes extending ConnectToSqlDialog, added get providerName, and function to create error message

* Miaa models provides dialog title

* Updated failed message parameters

* completionPromise.reject

* Fixed connect to MSSql

* Messy dialog showing from button

* removed this._completionPromise.reject

* Cleaning up code

* Set connectSqlDialog to be an abstract class. Separated out Miaa and Postgres.  (#13532)

* connectSqlDialog is an abstract class. Separated out Miaa and Postgress connection

* Simplified classes extending ConnectToSqlDialog, added get providerName, and function to create error message

* Miaa models provides dialog title

* Updated failed message parameters

* completionPromise.reject

* Fixed connect to MSSql

* removed this._completionPromise.reject

* Connect button clean up

* Format

* Format doc

* Fixed compile errors

* Cleaning up page

* Clean up

* clean up refresh

* Format doc

* Removed ellipse

* Cleaning up problems

* Updating localized constants

* Missing username update

* Get connection profile added to Resource model, abstract method created for calling connection dialog

* Added createConnectionProfile

* took out import

* Pulled in new changes, fixed usercancellederror

* Getting engine settings

* Git errors

* Corrected names of icons and constants, Fixed Miaa dialog title

* Changed gear svg, made postgres extension a loc constant, fixed formatting

* Fixed controller model name

* Put connection profile and id in resource model, changed back controller model in base class",1042,38,1,0,"2017-11-02 01:00:14","1161.86"
"microsoft/azuredatastudio","1bac929ab38e64560a6f663baa086a9b540c083c","chlafreniere","2019-03-25 22:24:57","true","Fix for SQL Kernel only showing up (#4691)

* Ensure that notebook providers that are registered ""early"" are shown in kernels dropdown

* cleanup",878,17,0,1,"2017-11-02 01:00:14","509.14"
"microsoft/azuredatastudio","454fb1d6a517b661d2b6168241a5e1cab155c7f8","csigs","2022-10-06 17:37:10","true","Juno: check in to lego/hb_04604851-bac4-4681-9f74-73de611d6e48_20221006154842359. (#20752)",502,59,1,1,"2017-11-02 01:00:14","1795.69"
"microsoft/azuredatastudio","a05be3912efb0209dd85e08acbce64253570f6f3","MaddyDev","2021-10-21 19:47:01","true","add path.posix while reading relative paths (#17326)

* path.posix

* add test for nested folders scenario

* update message and remove the redundant check",550,47,1,1,"2017-11-02 01:00:14","1445.53"
"microsoft/azuredatastudio","a3740466385cd5273f6f6e2f70f7128f7c6eb75a","kburtram","2022-11-08 18:31:04","true","Port VS Code issue 149177 (#21153)",476,60,1,1,"2017-11-02 01:00:14","1832.98"
"microsoft/azuredatastudio","1d3debb89793ecae001bf23b990d964a2dd06b50","MaddyDev","2021-11-10 18:59:29","true","Maddy/edit mode events cleanup (#17636)

* remove multiple events

* correct preview check

* add test",544,48,1,1,"2017-11-02 01:00:14","1469.75"
"microsoft/azuredatastudio","5fdac2054dcfae2e5816aa26472a449b11c32c36","cheenamalhotra","2023-09-08 16:34:42","true","Add support for clearing pooled connections (#24325)",127,70,1,0,"2017-11-02 01:00:14","2132.9"
"microsoft/azuredatastudio","678f2e38786c6f28b18e7286132b3a5e0e7d3203","aasimkhan30","2022-02-16 23:44:33","true","Fixing the height of the query plan (#18409)

* Fixing the height of the query plan

* Fixing layout issues",603,51,1,1,"2017-11-02 01:00:14","1565.95"
"microsoft/azuredatastudio","d49ff85afcdb99c4dea09f70712cc743dcd5ec56","aasimkhan30","2023-03-31 16:19:01","true","Fixing connection without saved password not connecting in Async Server Tree (#22535)",286,65,1,1,"2017-11-02 01:00:14","1975.89"
"microsoft/azuredatastudio","95db579902502e287481e690a461e0b416029ed4","cssuh","2021-10-12 17:08:36","true","Fixes for Save & Close (#17341)

* wip

* wip

* fixes

* cleanup

* cleanup",557,47,1,1,"2017-11-02 01:00:14","1436.42"
"microsoft/azuredatastudio","cf6d02d2b4a5d29fcba7075f90de5c6cdb59995b","Charles-Gagnon","2020-07-28 15:43:10","true","azdata improvements (#11516)

* azdata improvements

* Don't error on sudo command stderr either

* Improve output channel logging for commands

* Fix childprocess stuff

* pr comments

* Fix compile errors

* more pr comments",962,33,1,1,"2017-11-02 01:00:14","997.11"
"microsoft/azuredatastudio","a1a1793221f2cd541049890f96bd4e0c9ef4d717","Charles-Gagnon","2022-02-18 17:05:13","true","Add timeout delay to Notebook cell connect (#18475)",580,52,1,1,"2017-11-02 01:00:14","1567.67"
"microsoft/azuredatastudio","b3a01fcf77912090c82206c05b50d4a452450d35","Charles-Gagnon","2020-07-08 18:06:32","true","Remove ApiWrapper from notebook extension (#11224)

* Remove ApiWrapper in notebook extension

* delete file

* Remove copyrights",963,32,1,1,"2017-11-02 01:00:14","977.21"
"microsoft/azuredatastudio","04d9b54c493db1c64eb1896c858b92ee19c333c2","cssuh","2021-03-17 17:42:26","true","Updating README for March Release (#14752)",1072,40,1,1,"2017-11-02 01:00:14","1231.45"
"microsoft/azuredatastudio","744a009bac1d612d22312a6c428b7d07c3f69d50","candiceye","2022-07-05 19:14:30","true","Version bump for preview (#19919)

Co-authored-by: Candice Ye <canye@microsoft.com>",570,56,1,0,"2017-11-02 01:00:14","1704.76"
"microsoft/azuredatastudio","600f59eae61b83de22cb3ca67160678dcf2026ad","barbaravaldez","2023-09-15 19:43:50","true","Fix enable/disable script button behavior (#24437)",92,70,1,1,"2017-11-02 01:00:14","2140.03"
"microsoft/azuredatastudio","b9b5b3c52879d3c28410d96b13d0a1a269a55945","alanrenmsft","2019-07-09 22:39:01","true","update the default to sql-bdc (#6317)",965,20,0,1,"2017-11-02 01:00:14","613.15"
"microsoft/azuredatastudio","58082402aa037c8773ad148ce45e7ecbd7e0694f","alanrenmsft","2023-06-09 21:24:45","true","enable provider/extension side copy to clipboard support (#23363)

* improve copy data experience

* add copy result handler

* refactoring

* updates

* add thirdparty notice for TextCopy nuget package

* add await

* comments",217,67,1,1,"2017-11-02 01:00:14","2044.1"
"microsoft/azuredatastudio","7ad631d4a569eb3d444aaae7ebcd1e4df864b2e4","smartguest","2020-11-24 19:02:32","true","assets folder removed (#13525)",1030,37,1,1,"2017-11-02 01:00:14","1118.5"
"microsoft/azuredatastudio","68510d54cb1b42683b4ae81a131ee2d76316112d","Charles-Gagnon","2020-03-26 21:46:22","true","Clean up modal/options dialog disposable use (#9739)

* Fix duplicate options and clean up disposable use

* Remove unneeded import

* Undo options fix - separating out in different PR",905,29,1,1,"2017-11-02 01:00:14","875.37"
"microsoft/azuredatastudio","8057bf855b3e38877a565f77ed67961850a791b8","kisantia","2021-11-09 18:45:56","true","add support for Build Remove (#17610)",545,48,1,1,"2017-11-02 01:00:14","1468.74"
"microsoft/azuredatastudio","d159a1eb507ab2c72d95ba5b0a27917609a14aa1","Charles-Gagnon","2021-02-17 23:16:42","true","Remove DOM component (#14328)

* Remove DOM component

* fix compile

* Remove enum type

* one more",1035,39,1,1,"2017-11-02 01:00:14","1201.68"
"microsoft/azuredatastudio","d4e8053797cf5cf0e4dea12ade0fb15f1a078926","Charles-Gagnon","2020-11-11 00:05:50","true","Increase yarn timeout when installing packages (#13347)

* Increase yarn timeout when installing packages

* Update other platforms",1014,36,1,1,"2017-11-02 01:00:14","1104.71"
"microsoft/azuredatastudio","81b9b982507fb329503a4ca8ca90369b0e6039c5","Charles-Gagnon","2020-09-18 17:58:41","true","Bump arc/azdata extension versions (#12463)",1012,34,1,1,"2017-11-02 01:00:14","1047.21"
"microsoft/azuredatastudio","d12010280598dd54f8d458087e0da6870e51a28a","chlafreniere","2019-10-20 20:22:49","true","Bump up widths for pick, remove schedule buttons (#7517)",1144,23,0,1,"2017-11-02 01:00:14","714.06"
"microsoft/azuredatastudio","1eba7c7d2a389fd8311528b3c76f374616dc25de","MattIrv","2018-06-29 21:20:06","true","Fix model view input box bugs (#1797)",445,8,0,0,"2017-11-02 01:00:14","237.85"
"microsoft/azuredatastudio","947633f2445aa953d9ec308954fd9448296395d2","nasc17","2021-03-17 23:15:45","true","Clear updates in discard (#14781)",1074,40,1,0,"2017-11-02 01:00:14","1231.68"
"microsoft/azuredatastudio","29c60125b426d0aaf6405429e1ec409eed9ed991","lewis-sanchez","2023-10-19 17:30:35","true","Removes redundant comment (#24731)",54,71,1,1,"2017-11-02 01:00:14","2173.94"
"microsoft/azuredatastudio","12c5aa0f8064a14b5d1c5625a7f8f405d8d69f93","lewis-sanchez","2022-09-21 17:40:09","true","Fixes incorrect operation label when plans are oriented vertically and node selection changes. (#20630)

* Fixes incorrect label when plans are vertical

* Code review changes.

* Adds helper methods to get localized strings

* Helper functions moved to module level

* Renames fields from top and bottom to primary and secondary",513,59,1,1,"2017-11-02 01:00:14","1780.69"
"microsoft/azuredatastudio","85b4bf13f957ca8abe5eb8221c6b2d8106e027e2","lewis-sanchez","2022-03-25 18:47:46","true","Initial sets up of new execution plan comparison result endpoint (#18813)

* Initial sets up of new execution plan comparison result endpoint

* Makes query execution plan endpoint URI's more consistent.",615,53,1,1,"2017-11-02 01:00:14","1604.74"
"microsoft/azuredatastudio","cb26c1c409be62feaca13f835d2354cca7740276","Charles-Gagnon","2020-04-18 02:11:41","true","Fix arrow alignment for connection dialogs (#10064)",902,29,1,1,"2017-11-02 01:00:14","896.55"
"microsoft/azuredatastudio","be0edf9606f76ae8af17ed53fba9d25aae1bb9b5","Charles-Gagnon","2021-07-23 23:55:02","true","Add aria label to connection string pages (#16420)",1040,45,1,1,"2017-11-02 01:00:14","1357.7"
"microsoft/azuredatastudio","47ce587fef15be22b7604fbb10f352989862bb1c","Charles-Gagnon","2023-03-20 19:48:31","true","Update ads-extension-telemetry to 3.0.1 (#22374)",318,65,1,1,"2017-11-02 01:00:14","1965.03"
"microsoft/azuredatastudio","9b3d65b1d4d59ef366c0b538a2de6d747874a178","Charles-Gagnon","2022-02-23 15:22:26","true","Bump url-parse (#18535)",587,52,1,1,"2017-11-02 01:00:14","1572.6"
"microsoft/azuredatastudio","561879930568368ce24a04b5677bae55f4fa54a3","Charles-Gagnon","2020-01-29 01:12:15","true","Refactor node loading logic for tree controllers (#8980)

* Refactor node loading logic for tree controllers

* Add comment",1010,27,1,1,"2017-11-02 01:00:14","817.51"
"microsoft/azuredatastudio","1c279675c82243c9e03798a85dd09d64232da68a","Charles-Gagnon","2020-10-13 16:29:00","true","Add support for low-privileged user to run spark notebooks (#12883)

* Add support for low-privileged user to run spark notebooks

* error

* fix test",998,35,1,1,"2017-11-02 01:00:14","1072.14"
"microsoft/azuredatastudio","b1a9d6baa14ab092c461ac6a4df369f6ff29a17d","Charles-Gagnon","2021-07-01 18:49:14","true","Fix resource deployment validations (#15963)

* Fix resource deployment validations

* comment out unused for now

* Fix tests",1067,44,1,1,"2017-11-02 01:00:14","1335.49"
"microsoft/azuredatastudio","8e30b9a6e3ac596117735451822ed37cc1340743","Charles-Gagnon","2020-10-01 04:33:19","true","Add arc and azdata to recommended ext and vBump (#12690)

* Add arc and azdata to recommended ext and vBump

* remove bdc",966,35,1,1,"2017-11-02 01:00:14","1059.65"
"microsoft/azuredatastudio","3b0fff63d4bff5d598128bb9dd4159892183b0c8","nasc17","2021-07-21 17:06:27","true","Switched deprecated data in declarative table to be dataValues (#16381)

* Controller overview datavalues

* Miaa OV datavalues

* data values PG OV

* data values PG OV p2

* data values PG health

* datavalues miaa OV p2",1046,45,1,0,"2017-11-02 01:00:14","1355.42"
"microsoft/azuredatastudio","ddb210e971906d307bad7875d6aa5445bd856f2f","Benjin","2020-06-13 02:49:28","true","Final ADS-side hookup for sqlcmd vars (#10815)

* Adding reading SqlCmdVars from project file

* organized apiWrapper, added calls

* Adding test to confirm deployment/script gen profiles with sqlcmd vars",950,31,1,1,"2017-11-02 01:00:14","951.58"
"microsoft/azuredatastudio","2ed56f4ce724138a723dd7989785be06a5112b6a","csigs","2021-12-10 17:00:15","true","LEGO: check in for main to temporary branch. (#17889)",563,49,1,1,"2017-11-02 01:00:14","1499.67"
"microsoft/azuredatastudio","385800553c59b0ec7e05c2c050d07a2084052d91","halerankin","2020-12-17 20:33:22","true","Removed padding-top / bottom declarations for text cell notebook-preview. This compacts the text cell by 14px on top and bottom. (#13815)",1039,38,1,0,"2017-11-02 01:00:14","1141.56"
